SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
\,"Birthday Cake, Pink",1,1.99,0,0,0,0,0,11/23/2016,12/10/2009,2/23/2016,-0.05,FOOD,CAKES & PIES,NONE,7.17E+11
BYBGF1,Six Foot Hero Sandwich,7.5,15,0,0,0,0,3,9/19/2018,9/19/2018,3/20/2013,1,FOOD,SANDWICHES,NONE,
BYBGF20,Bowl Of Nuts with Nutcracker,5,10,0,0,0,0,7,3/15/2019,3/15/2019,11/14/2014,0,FOOD,SNACKS & DESERTS,NONE,
BYBJC23,Potato Pancakes with Sour Cream,3.75,7.5,0,0,0,0,0,2/7/2019,11/29/2011,3/3/2015,0,FOOD,DINNER,NONE,
BYBJC23A,Potato Pancakes with Apple Sauce,3.75,7.5,0,0,0,0,3,4/1/2019,4/1/2019,11/14/2014,0,FOOD,DINNER,NONE,
BYBJF10,Gefilte Fish Plate,3.5,7,0,0,0,0,3,12/7/2018,12/7/2018,11/14/2014,0,FOOD,SEAFOOD,NONE,
BYBJF11,Chopped Liver Plate,3.5,7,0,0,0,0,0,2/7/2019,2/2/2012,3/3/2015,0,FOOD,SEAFOOD,NONE,
BYBJF12,Bagel & Lox Plate,3.5,7,0,0,0,0,1,5/2/2019,5/2/2019,6/4/2015,0,FOOD,SEAFOOD,NONE,
BYBJF16,Bowl Of Chicken Soup,3.5,7,0,0,0,0,1,11/20/2018,11/20/2018,3/20/2013,-0.25,FOOD,SOUP,NONE,
BYBJF16A,Tureen Of Chicken Soup,3.75,7.5,0,0,0,0,2,12/12/2018,12/12/2018,11/14/2014,0,FOOD,SOUP,NONE,
BYBJF3,Jar Of Chicken Soup,3.5,7,0,0,0,0,0,10/2/2016,5/31/2016,5/19/2016,0,FOOD,SOUP,NONE,
BYBJF6,Honey Cake,3.5,7,0,0,0,0,1,10/2/2016,10/1/2015,10/29/2011,1,FOOD,CAKES & PIES,NONE,
BYBJF7,Sponge Cake,3.5,7,0,0,0,0,0,10/20/2018,10/20/2018,10/2/2016,0,FOOD,CAKES & PIES,NONE,
BYBJNY3,Apples & Honey On Plate,4,8,0,0,0,0,1,9/5/2018,9/5/2018,11/14/2014,0,FOOD,FRUIT,NONE,
BYBJPO15A,Plate Of Fruit Slices,3.5,7,0,0,0,0,2,5/2/2019,5/2/2019,11/14/2014,0,FOOD,FRUIT,NONE,
BYBJPO3,Jar Of Matzah Balls,3.5,7,0,0,0,0,3,12/12/2018,12/12/2018,3/10/2016,0,FOOD,APPETIZERS,NONE,
BYBJPO4,Jar Of Gefilte Fish,3.5,7,0,0,0,0,3,12/12/2018,12/12/2018,3/31/2016,0,FOOD,SEAFOOD,NONE,
BYBJPO4A,Jar Of Horseradish,3.5,7,0,0,0,0,1,6/25/2016,6/25/2016,11/14/2014,0,FOOD,CONDIMENTS,NONE,
BYBS5,Scout Cookies,2.5,5,0,0,0,0,1,6/1/2018,2/2/2012,3/3/2015,0,FOOD,DESSERT,NONE,
CAR0018,Potatoes with Potato Peeler,1.75,3.5,0,0,0,0,3,4/1/2019,4/1/2019,2/20/2015,0,FOOD,VEGETABLES,NONE,
CAR0041,Celery Bunch,1.25,2.5,0,0,0,0,12,10/23/2018,10/23/2018,11/6/2014,0,FOOD,VEGETABLES,NONE,
CAR0044F,Corn On Cob/Flow Blue Kettle,4,8,0,0,0,0,0,4/17/2019,4/17/2019,3/31/2015,0,FOOD,VEGETABLES,NONE,
CAR0055,Cookie Dough On Cookie Sheet,1.5,3,0,0,0,0,4,4/1/2019,4/1/2019,11/8/2014,0,FOOD,BAKING,NONE,
CAR0078,Basket Of Corn,6,12,0,0,0,0,0,3/13/2019,3/13/2019,3/30/2017,-1.25,FOOD,VEGETABLES,NONE,
CAR0083,Rolling Pin with Dough,1,2,0,0,0,0,0,4/30/2019,4/30/2019,1/20/2015,0,FOOD,BAKING,NONE,
CAR0084,Apples In Flow Blue Pail,4.5,9,0,0,0,0,0,3/14/2019,3/14/2019,2/2/2016,-1,FOOD,FRUIT,NONE,
CAR0085,Tomatoes In Pan,3.5,7,0,0,0,0,0,3/13/2019,3/13/2019,2/20/2015,0,FOOD,VEGETABLES,NONE,
CAR0086,"Soup with Pan, Bowls & Spoons",3.75,7.5,0,0,0,0,2,3/4/2019,3/4/2019,12/13/2014,0,FOOD,SOUP,NONE,
CAR0087,Spaghetti In Colander with Pan & Access.,7.5,15,0,0,0,0,2,3/25/2019,3/25/2019,11/25/2014,0,FOOD,CAKES & PIES,NONE,
CAR0089,Cake On Plate with Fork Astd,1.75,3.5,0,0,0,0,1,1/11/2019,1/11/2019,1/20/2015,0,FOOD,CAKES & PIES,NONE,
CAR0090,Donuts On Stand Asst,3,6,0,0,0,0,0,4/2/2019,4/2/2019,5/13/2015,0,FOOD,DESSERT,NONE,
CAR0836,"Flour, Sug, Cof, Tea Canist Set W/Scoop, Flow Blue",6,12,0,0,0,0,4,4/30/2019,4/30/2019,8/28/2010,0,FOOD,BAKING,NONE,
CAR0837,"Oat, Barl, Bean, Pea Canist Set W/Scoop In Flow Bl",6,12,0,0,0,0,2,2/3/2017,2/3/2017,8/28/2010,0,FOOD,BAKING,NONE,
CAR0838,"Flour, Sug, Cof, Tea Canist Set W/Scoop, Flow Red",6,12,0,0,0,0,0,3/18/2019,3/18/2019,8/28/2010,0,FOOD,BAKING,NONE,
CAR0839,"Oat, Bl, Bn, Pea Canst Set Fl R",6,12,0,0,0,0,3,6/1/2018,4/10/2015,8/28/2010,0,FOOD,BAKING,NONE,
CAR0840,"Flour, Sug, Cof, Tea Canist Set W/Scoop, Flow Grn",6,12,0,0,0,0,5,3/28/2019,3/28/2019,8/28/2010,0,FOOD,BAKING,NONE,
CAR0841,"Oat, Bl, Bn, Pea Canst Set Fl G",6,12,0,0,0,0,3,6/1/2018,7/17/2015,8/28/2010,0,FOOD,BAKING,NONE,
CAR0842,Baking Set 4Pc Grey Graniteware,4.25,8.5,0,0,0,0,1,7/17/2018,7/17/2018,3/3/2015,0,FOOD,BAKING,NONE,
CAR0843,Loaf Of Bread In Gray Graniteware Pan,1.5,3,0,0,0,0,3,3/28/2019,3/28/2019,2/20/2015,0,FOOD,BREADS AND ROLLS,NONE,
CAR0848,Omelet with Pan & Spatula,2,4,0,0,0,0,0,3/18/2019,3/18/2019,12/9/2014,0,FOOD,BREAKFAST,NONE,
CAR0849,Bacon & Eggs with Pan & Spatula,3,6,0,0,0,0,6,4/8/2019,4/8/2019,11/8/2014,0,FOOD,BREAKFAST,NONE,
CAR0855,"Ice Cream Cone, 1 Pc, Ass'T Flavors",0.75,1.5,0,0,0,0,2,4/1/2019,4/1/2019,11/15/2014,0,FOOD,DESSERT,NONE,
CAR0875,"Apple Pie, Whole",1.25,2.5,0,0,0,0,0,4/1/2019,4/1/2019,9/18/2009,-2.5,FOOD,CAKES & PIES,NONE,
CAR0877,Pie Blueberry Whole,1.75,3.5,0,0,0,0,0,4/30/2019,4/30/2019,1/22/2015,0,FOOD,CAKES & PIES,NONE,
CAR0882,Piece Of Pie In Flow Blue Pie Pan,2,4,0,0,0,0,4,4/30/2019,4/30/2019,10/9/2015,0,FOOD,CAKES & PIES,NONE,
CAR0885,Pot Roast/Flow Blue Roasting Pan,5,10,0,0,0,0,0,10/2/2016,11/26/2013,10/2/2016,0,FOOD,DINNER,NONE,
CAR0886,Pot Roast In Silver Roaster,5,10,0,0,0,0,0,3/18/2019,3/18/2019,2/20/2015,0,FOOD,DINNER,NONE,
CAR0887,Chicken & Dressing/Flow Blue Roaster,5,10,0,0,0,0,0,10/2/2016,9/16/2016,1/22/2015,0,FOOD,DINNER,NONE,
CAR0889,Cookies/On Flow Blue Sheet,1.5,3,0,0,0,0,0,3/18/2019,3/18/2019,4/17/2015,0,FOOD,DESSERT,NONE,
CAR0898,Bread with Bread Board,3.75,7.5,0,0,0,0,3,2/11/2019,2/11/2019,2/16/2015,0,FOOD,BREADS AND ROLLS,NONE,
CAR0899,Easter Bread Ring On Stand,4,8,0,0,0,0,24,3/28/2019,3/28/2019,2/20/2015,0,FOOD,HOLIDAY,NONE,
CAR0900,Baked Beans In Kettle,2.75,5.5,0,0,0,0,12,4/30/2019,4/30/2019,5/13/2015,0,FOOD,MISC,NONE,
CAR0901,Chili In Pot,2.75,5.5,0,0,0,0,12,3/28/2019,3/28/2019,1/22/2015,0,FOOD,SOUP,NONE,
CAR0905,Macaroni Dinner with Pan & Accessories,3.5,7,0,0,0,0,2,9/22/2018,9/22/2018,1/7/2016,0,FOOD,DINNER,NONE,
CAR0910,Turkey On Platter,7,14,0,0,0,0,1,1/14/2019,1/14/2019,7/9/2016,0,FOOD,DINNER,NONE,
CAR0914,Baked Loaf Of Bread In Pan,1.5,3,0,0,0,0,10,4/30/2019,4/30/2019,11/8/2014,0,FOOD,BREADS AND ROLLS,NONE,
CAR0917,Hot Cross Buns On Plate,2,4,0,0,0,0,2,4/19/2019,4/19/2019,7/14/2018,-0.25,FOOD,BREADS AND ROLLS,NONE,
CAR0918,Cloverleaf Rolls In Pan,2,4,0,0,0,0,10,4/2/2019,4/2/2019,7/14/2018,-0.5,FOOD,BREADS AND ROLLS,NONE,
CAR0920,"Marshmallows, Squeezably Soft",0.5,1,0,0,0,0,3,3/25/2019,3/25/2019,2/20/2015,0,FOOD,CANDY,NONE,
CAR0922,"Bowl Of Aracuna Eggs, Asst Colors",2,4,0,0,0,0,0,5/31/2016,5/31/2016,5/19/2016,0,FOOD,VEGETABLES,NONE,
CAR0935R,Bread Rising In Flow Red Bowl,3,6,0,0,0,0,0,4/2/2019,4/2/2019,11/8/2014,0,FOOD,BREADS AND ROLLS,NONE,
CAR0978,Skillet Cornbread In Pan,1.75,3.5,0,0,0,0,9,4/30/2019,4/30/2019,3/28/2019,0.25,FOOD,BREADS AND ROLLS,NONE,
CAR0986,Bananna Bunch On Stand,2.5,5,0,0,0,0,3,4/1/2019,4/1/2019,12/2/2014,0,FOOD,FRUIT,NONE,
CAR0987,Bananna Partially Peeled,1.25,2.5,0,0,0,0,0,4/1/2019,4/1/2019,3/27/2015,0,FOOD,FRUIT,NONE,
CAR1196AP,Cheese Wedge with Grater,1.5,3,0,0,0,0,8,4/22/2019,4/22/2019,11/18/2014,0,FOOD,MISC,NONE,
CAR1237,Vegetables with Knife On Board,3.5,7,0,0,0,0,0,2/7/2019,4/9/2015,3/3/2015,0,FOOD,VEGETABLES,NONE,
CAR1315SM,Bag Of Flour with Scoop,1.5,3,0,0,0,0,16,4/2/2019,4/2/2019,3/28/2019,0.25,FOOD,BAKING,NONE,
CAR1316SM,Bag Of Sugar with Scoop,1.25,2.5,0,0,0,0,7,4/17/2019,4/17/2019,2/20/2015,0,FOOD,BAKING,NONE,
CAR1381,Eggs In Bowl with Shell,2.75,5.5,0,0,0,0,0,4/1/2019,4/1/2019,3/17/2015,0,FOOD,BAKING,NONE,
CAR1383,Gingerbread Men/Flow Cookie Sheet,2,4,0,0,0,0,7,3/28/2019,3/28/2019,11/8/2014,0,FOOD,HOLIDAY,NONE,
CAR1555,Cheesecake On Dish with Candlesticks,4.25,8.5,0,0,0,0,0,3/18/2019,3/18/2019,4/17/2015,0,FOOD,CAKES & PIES,NONE,
CAR1842,Patriotic Cupcakes With Flags On White Cake Stand,6.25,12.5,,,,,0,2/13/2014,3/6/2014,8/28/2010,0,FOOD,DESSERT,NONE,
CAR1843,"Single Patriot Cupcake W/Flag, Assrt Color Cups",1.5,3,,,,,0,2/13/2014,5/22/2014,8/28/2010,0,FOOD,DESSERT,NONE,
CAR8645,Popcorn In Bowl,2,4,0,0,0,0,2,4/5/2019,4/5/2019,8/2/2016,0,FOOD,SNACKS & DESERTS,NONE,
CAR8687,"Slice Of Pie Ala-Mode, Asstd.",1.75,3.5,0,0,0,0,12,3/28/2019,3/28/2019,2/20/2015,0,FOOD,CAKES & PIES,NONE,
CB083,4 Glass Quarts/Pints Preserves,8.25,16.5,0,0,0,0,27,1/4/2019,1/4/2019,10/18/2010,1.65,FOOD,FRUIT,NONE,7.50E+11
CB148,Morton Salts (3),2.25,4.5,0,0,0,0,12,4/17/2019,4/17/2019,10/18/2010,0.45,FOOD,MISC,NONE,7.50E+11
FCA1463,"French Bread,1Dz",7.5,15,0,0,0,0,0,10/2/2016,9/24/2015,3/21/2014,0.75,FOOD,BREADS AND ROLLS,NONE,
FCA1466,7 Assorted Bun,4.5,9,0,0,0,0,7,4/8/2019,4/8/2019,3/21/2014,1,FOOD,BREADS AND ROLLS,NONE,
FCA1467,".Twisted Roll, 1Dz",7.5,15,0,0,0,0,11,2/21/2019,2/21/2019,3/21/2014,1.5,FOOD,BREADS AND ROLLS,NONE,
FCA1468,"Baguette, 1Dz",7.5,15,0,0,0,0,4,12/6/2017,12/6/2017,3/21/2014,1.5,FOOD,BREADS AND ROLLS,NONE,
FCA1472,"Cauliflower, 6Pc",5,10,0,0,0,0,0,8/9/2016,8/9/2016,3/14/2013,1.25,FOOD,VEGETABLES,NONE,
FCA1478,"Chinese Cabbage, 6 Pc",5,10,,,,,0,2/13/2014,9/10/2010,3/14/2013,1.25,FOOD,VEGETABLES,NONE,
FCA1484,"Okra, 6Pc",4.8,9.6,0,0,0,0,3,5/12/2018,5/12/2018,3/14/2013,2.15,FOOD,VEGETABLES,NONE,
FCA1486,"Green Chili, 6Pc",4.8,9.6,0,0,0,0,12,11/3/2017,11/3/2017,3/14/2013,2.55,FOOD,VEGETABLES,NONE,
FCA1508,Banana Case,4.5,9,0,0,0,0,0,10/2/2016,4/13/2011,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1509,Watermelon Case,4.5,9,0,0,0,0,0,10/2/2016,12/1/2015,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1511,Pineapple Cases,4.5,9,0,0,0,0,0,10/2/2016,6/30/2010,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1512,Papaya Case,4.5,9,0,0,0,0,0,10/2/2016,5/9/2014,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1513,Case Of Oranges,4.5,9,0,0,0,0,8,3/25/2019,3/25/2019,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1514,Peach Case,4.5,9,0,0,0,0,12,4/16/2019,4/16/2019,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1515,Plum Case,4.5,9,0,0,0,0,0,10/2/2016,3/6/2014,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1517,Kiwi Case,4.5,9,0,0,0,0,0,10/2/2016,4/5/2011,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1521,Tomato Case,4.5,9,0,0,0,0,8,3/25/2019,3/25/2019,10/18/2010,0.22,FOOD,FRUIT,NONE,
FCA1718GN,Wedding Cake/2Pc,8,16,0,0,0,0,10,3/18/2019,3/18/2019,9/8/2011,-1,FOOD,CAKES & PIES,NONE,
FCA1719,"Wedding Cake, Small, 2Pc",8,16,0,0,0,0,1,4/23/2019,4/23/2019,10/18/2010,0.4,FOOD,CAKES & PIES,NONE,
FCA1724,Round Cake White  2Pcs,4.5,9,0,0,0,0,0,12/1/2016,12/1/2016,9/7/2012,-0.5,FOOD,CAKES & PIES,NONE,
FCA1728GN,Green Pumpkin Set Of 4,3.5,7,0,0,0,0,10,1/9/2019,1/9/2019,2/26/2011,0.5,FOOD,VEGETABLES,NONE,
FCA1919,".Traditional Apple Pie, 3Pc",9.25,18.5,0,0,0,0,3,4/1/2019,4/1/2019,2/26/2011,1,FOOD,CAKES & PIES,NONE,
FCA2000,"Orange Tart, 3Pcs",9.25,18.5,0,0,0,0,7,4/30/2019,4/30/2019,2/26/2011,1,FOOD,DESSERT,NONE,
FCA2065,"Grapefruit Custard, 3Pc",7.5,15,0,,,,0,2/13/2014,6/17/2014,2/26/2011,1.5,FOOD,DESSERT,NONE,
FCA2088,"Cabbage, 1 Dz",9.6,19.2,0,0,0,0,0,10/2/2016,3/31/2015,10/18/2010,0.48,FOOD,VEGETABLES,NONE,
FCA2260,Salad Tray,5.5,11,0,0,0,0,0,10/2/2016,5/9/2014,10/18/2010,0.27,FOOD,VEGETABLES,NONE,
FCA2441,Egg Party Tray,7.75,15.5,0,0,0,0,0,10/2/2016,3/8/2014,3/14/2013,1,FOOD,APPETIZERS,NONE,
FCA2445,Hot Dog /3Pcs,9,18,0,0,0,0,0,10/2/2016,5/19/2010,3/14/2013,2,FOOD,SANDWICHES,NONE,
FCA2486,"Watermelon, 6Pc",6,12,0,0,0,0,0,3/3/2017,3/3/2017,3/14/2013,2.25,FOOD,FRUIT,NONE,
FCA2487,Cabbages / 6Pc,7,14,0,0,0,0,0,10/2/2016,7/15/2014,3/14/2013,2,FOOD,VEGETABLES,NONE,
FCA2488,"Squash, 6Pc",6,12,0,0,0,0,7,6/29/2018,6/29/2018,3/14/2013,2.25,FOOD,VEGETABLES,NONE,
FCA2489,Pear 6Pcs,4.8,9.6,0,0,0,0,12,3/15/2019,3/15/2019,3/14/2013,1.8,FOOD,FRUIT,NONE,
FCA2490,"Orange, 6Pc",4.8,9.6,0,0,0,0,10,3/25/2019,3/25/2019,3/14/2013,1.8,FOOD,FRUIT,NONE,
FCA2491,Peach/6Pc,4.8,9.6,0,0,0,0,10,3/25/2019,3/25/2019,3/14/2013,1.8,FOOD,FRUIT,NONE,
FCA2492,"Tomato, 6 Pc",4.8,9.6,0,0,0,0,3,4/7/2017,4/7/2017,3/14/2013,2.55,FOOD,VEGETABLES,NONE,
FCA2493,"Prune, 6Pc",4.8,9.6,0,0,0,0,2,5/11/2017,5/11/2017,3/14/2013,1.8,FOOD,FRUIT,NONE,
FCA2494,"Strawberry, 6Pc",4.8,9.6,0,0,0,0,8,10/19/2018,10/19/2018,3/14/2013,2.55,FOOD,FRUIT,NONE,
FCA2495,White Radish/6Pcs,5,10,0,0,0,0,8,4/11/2017,4/11/2017,3/14/2013,2.75,FOOD,VEGETABLES,NONE,
FCA2496,"Turnip, 6 Pc",5,10,0,0,0,0,7,10/19/2018,10/19/2018,3/14/2013,2,FOOD,VEGETABLES,NONE,
FCA2575,"Ice Cream Cone, Set Of 5",6.5,13,0,0,0,0,9,12/31/2018,12/31/2018,2/26/2011,1,FOOD,DESSERT,NONE,
FCA2576,Salted Broiled Fish,4.5,9,0,,,,0,2/13/2014,12/5/2008,10/18/2010,0.22,FOOD,DINNER,NONE,
FCA2581,Clam Chowder Soup Set,6.5,13,0,0,0,0,7,2/19/2019,2/19/2019,10/18/2010,0.32,FOOD,SOUP,NONE,
FCA2588,Taco Preparation Set,10.5,21,,,,,0,2/13/2014,10/21/2014,10/18/2010,0.52,FOOD,DINNER,NONE,
FCA2603,Lemon Berry Set,9.5,19,0,0,0,0,0,10/2/2016,12/15/2014,10/18/2010,0.47,FOOD,DESSERT,NONE,
FCA2684,"Whole Kernel?ÿCorn, 3Pcs",3.25,6.5,0,0,0,0,0,4/6/2018,4/6/2018,6/20/2014,1,FOOD,VEGETABLES,NONE,
FCA2685,"Dole Pinapple Slices, 3Pc",3.25,6.5,0,,,,0,2/13/2014,5/8/2014,5/7/2013,0.5,FOOD,FRUIT,NONE,
FCA2686,"Sweet Pickle, 3Pc",6,12,0,0,0,0,10,4/22/2019,4/22/2019,2/26/2011,1,FOOD,VEGETABLES,NONE,
FCA2692,"Progresso Chicken Noodle Soup, 3Pc",3.25,6.5,0,0,0,0,0,10/30/2018,10/30/2018,5/7/2013,0.5,FOOD,SOUP,NONE,
FCA2694,Del Monte Fruit Cocktail/3Pcs,3.25,6.5,0,0,0,0,0,10/27/2017,10/27/2017,5/7/2013,0.5,FOOD,FRUIT,NONE,
FCA275,Grapes Basket/2Pcs,4,8,0,0,0,0,12,4/30/2019,4/30/2019,2/26/2011,0.5,FOOD,FRUIT,NONE,
FCA2822,El Torito Salsa/3Pc,6,12,0,0,0,0,0,9/18/2018,9/18/2018,2/26/2011,1,FOOD,APPETIZERS,NONE,
FCA2832,"Teddy Bear Cake, 2Pc",9,18,0,0,0,0,0,2/18/2016,2/18/2016,10/18/2010,0.45,FOOD,CAKES & PIES,NONE,
FCA2835,"Travelling Truck Cake, 2Pc",6,12,0,0,0,0,0,11/14/2014,11/14/2014,10/18/2010,0.3,FOOD,CAKES & PIES,NONE,
FCA2846,"Chocolate Chip Cookies, 4Pc",3,6,0,0,0,0,2,4/15/2019,4/15/2019,2/26/2011,1,FOOD,DESSERT,NONE,
FCA2851,"King Salmon Filet, 2 Trays",5,10,0,0,0,0,3,4/8/2019,4/8/2019,10/18/2010,0.25,FOOD,DINNER,NONE,
FCA2852,"Salmon Filet, 2 Trays",5,10,0,0,0,0,4,8/2/2018,8/2/2018,10/18/2010,0.25,FOOD,DINNER,NONE,
FCA2855,"Halibut Steak, 2 Trays",6,12,,,,,0,2/13/2014,12/5/2008,10/18/2010,0.3,FOOD,DINNER,NONE,
FCA2858,"Sole Filet, 2 Trays",5,10,,,,,0,2/13/2014,4/24/2009,10/18/2010,0.25,FOOD,DINNER,NONE,
FCA2866,".Clam, 2 Trays",6,12,0,0,0,0,2,5/3/2018,5/3/2018,10/18/2010,0.3,FOOD,APPETIZERS,NONE,
FCA2895BR,".2 Cafe Chairs, Brown",7.95,15.9,0,0,0,0,4,2/13/2019,11/29/2018,1/20/2015,-1,FOOD,OUTDOOR,SET PIECE,
FCA2922,"Assorted Cluster Cookies, 2Pc",7,14,0,0,0,0,0,5/24/2016,5/24/2016,9/7/2012,-1.5,FOOD,DESSERT,NONE,
FCA2933,"Vanilla Milk Shake, 2Pc",5.75,11.5,0,0,0,0,0,11/10/2016,11/10/2016,2/26/2011,1.75,FOOD,DESSERT,NONE,
FCA2937,.Fruit Cups,7,14,0,0,0,0,12,2/13/2019,1/30/2019,10/18/2010,0.35,FOOD,DESSERT,NONE,
FCA2944,"Hamburger And Fries, 1Pc",4.5,9,0,0,0,0,0,10/2/2016,8/10/2011,10/18/2010,0.22,FOOD,MISC,NONE,
FCA3075,"Assorted Squash, 11Pc",9.75,19.5,0,0,0,0,12,11/29/2018,11/29/2018,2/26/2011,2,FOOD,VEGETABLES,NONE,
FCA3255,"Cauliflower, 6Pc",6,12,0,0,0,0,0,3/22/2017,3/22/2017,2/26/2011,1.2,FOOD,VEGETABLES,NONE,
FCA3257,"Zuchini, 6Pc",4.8,9.6,0,0,0,0,12,12/31/2018,12/31/2018,3/14/2013,1.8,FOOD,VEGETABLES,NONE,
FCA3259,Green Onions/6Pc,6,12,0,0,0,0,1,10/2/2016,10/21/2014,3/14/2013,1.5,FOOD,VEGETABLES,NONE,
FCA3260,"Snap Peas, 6Pc",4.8,9.6,0,0,0,0,7,3/21/2018,3/21/2018,3/14/2013,3,FOOD,VEGETABLES,NONE,
