SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
NCRR0455,Half Watermelons S/12,5.68,11.36,0,0,0,0,0,2/27/2019,2/13/2019,2/27/2019,0.61,FOOD,FRUIT,NONE,
NCRR0459,"Pears, S/12",2.33,4.66,0,0,0,0,12,2/27/2019,2/27/2019,2/6/2019,0.25,FOOD,FRUIT,NONE,
RND1,Biscuit & Jam,3,6,0,0,0,0,4,4/22/2015,4/22/2015,11/19/2014,0,FOOD,BREADS AND ROLLS,NONE,
RND10,"Brownies, Halloween, Vanilla",4.5,9,0,0,0,0,10,10/18/2017,10/18/2017,2/24/2015,0,FOOD,DESSERT,NONE,
RND100,Sticky Buns,4.5,9,0,0,0,0,2,4/19/2019,4/19/2019,11/19/2014,0,FOOD,BREAKFAST,NONE,
RND101,Strawberries N Chocolate,4.5,9,0,0,0,0,1,3/7/2019,3/7/2019,1/7/2016,0,FOOD,DESSERT,NONE,
RND102,Strawberries N Cream,4.5,9,0,0,0,0,5,2/7/2019,2/7/2019,2/16/2015,0,FOOD,DESSERT,NONE,
RND103,Strawberry Pie with Strawberries,2.5,5,0,0,0,0,4,2/4/2019,2/4/2019,12/24/2010,-0.05,FOOD,CAKES & PIES,NONE,
RND104,Sub,4.25,8.5,0,0,0,0,4,8/7/2018,8/7/2018,9/18/2009,0.75,FOOD,SANDWICHES,NONE,
RND105,Sweet Potatoes Side Dish,4,8,0,0,0,0,9,4/12/2019,4/12/2019,11/10/2014,0,FOOD,VEGETABLES,NONE,
RND106,Tacos,4.5,9,0,0,0,0,3,4/30/2019,4/30/2019,11/19/2014,0,FOOD,DINNER,NONE,
RND107,"Tarts, Blueberry",4.5,9,0,0,0,0,4,3/12/2019,3/12/2019,5/29/2015,0,FOOD,DESSERT,NONE,
RND108,"Tarts, Kiwi Strawberry",4.5,9,0,0,0,0,3,6/1/2016,6/1/2016,6/1/2016,0,FOOD,DESSERT,NONE,
RND109,"Dinner, Chicken with Butter",5,10,0,0,0,0,4,11/16/2018,11/16/2018,3/18/2011,0,FOOD,DINNER,NONE,
RND11,"Cake, German Chocolate",4.5,9,0,0,0,0,3,11/30/2018,11/30/2018,2/25/2012,0.5,FOOD,CAKES & PIES,NONE,
RND110,"Dinner, Chicken with Gravy",5,10,0,0,0,0,6,11/29/2016,11/29/2016,3/29/2011,0,FOOD,DINNER,NONE,
RND111,Corn On The Cob Side Dish,4,8,0,0,0,0,5,4/1/2019,4/1/2019,3/29/2011,0,FOOD,VEGETABLES,NONE,
RND114,Raspberry Swirl Dessert,2.5,5,,,,,0,2/13/2014,3/29/2011,3/29/2011,0,FOOD,DESSERT,NONE,
RND115,"Popsicle, Lime",1.25,2.5,0,0,0,0,1,2/1/2019,2/1/2019,3/29/2011,0,FOOD,DESSERT,NONE,
RND116,"Popsicle, Lemon",1.25,2.5,0,0,0,0,2,6/17/2016,6/17/2016,3/29/2011,0,FOOD,DESSERT,NONE,
RND117,"Popsicle, Grape",1.25,2.5,0,0,0,0,2,11/13/2018,11/13/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND118,"Popsicle, Orange",1.25,2.5,0,0,0,0,0,4/30/2019,4/30/2019,3/29/2011,0,FOOD,DESSERT,NONE,
RND119,"Popsicle, Chocolate",1.25,2.5,0,0,0,0,3,6/19/2018,6/19/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND12,"Cake, Ghost",4.5,9,0,0,0,0,4,11/7/2017,11/7/2017,2/14/2015,0,FOOD,CAKES & PIES,NONE,
RND120,"Pancakes, 1/2 Inch Scale",3,6,0,0,0,0,3,11/30/2018,11/30/2018,3/29/2011,0,FOOD,BREAKFAST,NONE,
RND121,"Pie, Strawberry Cream with Strawberry",4.5,9,0,0,0,0,2,1/14/2019,1/14/2019,3/29/2011,0,FOOD,CAKES & PIES,NONE,
RND122,"Cannolis, 1/2 Inch Scale",3,6,0,0,0,0,0,9/1/2018,9/1/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND123,"Cake, Jack O Lantern, 1/2 Inch Scale",3,6,0,0,0,0,2,3/10/2015,3/10/2015,3/29/2011,0,FOOD,HOLIDAY,NONE,
RND124,Enchilada Plate,4,8,0,0,0,0,3,7/28/2017,7/28/2017,3/29/2011,0,FOOD,DINNER,NONE,
RND126,Coffee And Donut Set,3,6,0,0,0,0,2,12/19/2018,12/19/2018,3/29/2011,0,FOOD,BREAKFAST,NONE,
RND127,"Popsicle, Orange, Melting",1.5,3,,,,,0,2/13/2014,3/29/2011,3/29/2011,0,FOOD,DESSERT,NONE,
RND128,"Popsicle, Grape, Melting",1.5,3,,,,,0,2/13/2014,3/29/2011,3/29/2011,0,FOOD,DESSERT,NONE,
RND129,"Popsicle, Lemon, Melting",1.5,3,,,,,0,2/13/2014,3/29/2011,3/29/2011,0,FOOD,DESSERT,NONE,
RND13,"Cake, Graveyard",4.5,9,,,,,3,2/13/2014,12/5/2012,,,FOOD,CAKES & PIES,NONE,
RND130,"Hot Dog Plate with Chips, 1/2",3,6,0,0,0,0,0,9/1/2018,9/1/2018,3/29/2011,0,FOOD,SANDWICHES,NONE,
RND131,"Tomatoes, Set Of 3",1.25,2.5,0,0,0,0,0,4/30/2019,4/30/2019,3/29/2011,0,FOOD,VEGETABLES,NONE,
RND132,"Mushrooms, Set Of 3",1.25,2.5,0,0,0,0,0,3/25/2019,3/25/2019,3/29/2011,0,FOOD,VEGETABLES,NONE,
RND133,"Ice Cream Cone, Chocolate",1.25,2.5,0,0,0,0,3,5/12/2018,5/12/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND134,Manicotti,4.5,9,0,0,0,0,11,8/18/2015,8/18/2015,3/29/2011,0,FOOD,DINNER,NONE,
RND135,Enchilada Platter,5,10,0,0,0,0,3,2/4/2019,2/4/2019,3/29/2011,0,FOOD,DINNER,NONE,
RND136,"Pretzel, Set Of 2",2.5,5,0,0,0,0,1,12/19/2018,12/19/2018,3/29/2011,0,FOOD,APPETIZERS,NONE,
RND139,Cucumber Sandwich Plate,3,6,0,0,0,0,1,12/17/2018,12/17/2018,3/29/2011,0,FOOD,SANDWICHES,NONE,
RND14,"Cake, Jack-O-Lantern",4.5,9,0,0,0,0,6,3/12/2019,3/12/2019,9/11/2015,0,FOOD,CAKES & PIES,NONE,
RND140,Chicken Dinner Platter,5.5,11,0,0,0,0,2,7/26/2018,7/26/2018,3/29/2011,0,FOOD,DINNER,NONE,
RND141,Waffle Plate with Blueberries,4,8,0,0,0,0,2,11/16/2018,11/16/2018,3/29/2011,0,FOOD,BREAKFAST,NONE,
RND142,Waffle Plate with Strawberries,4,8,0,0,0,0,2,3/15/2019,3/15/2019,3/29/2011,0,FOOD,BREAKFAST,NONE,
RND143,Waffle Plate with Butter,4.5,9,0,0,0,0,3,3/7/2019,3/7/2019,2/10/2015,-0.5,FOOD,BREAKFAST,NONE,
RND144,French Toast Plate,4.5,9,0,0,0,0,4,1/29/2019,1/29/2019,7/26/2011,0.5,FOOD,BREAKFAST,NONE,
RND145,"Lollipop, Set Of 3",1.25,2.5,0,0,0,0,3,4/30/2019,4/30/2019,3/29/2011,0,FOOD,CANDY,NONE,
RND146,"Cinnamon Bun, Set Of 2",2.5,5,0,0,0,0,1,11/27/2018,11/27/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND147,Watermelon Plate,3,6,0,0,0,0,13,3/7/2019,3/7/2019,7/26/2011,-1,FOOD,FRUIT,NONE,
RND15,"Cake, Kiwi Cherry",4.5,9,0,0,0,0,2,12/17/2018,12/17/2018,7/15/2015,0,FOOD,CAKES & PIES,NONE,
RND150,"Ice Cream Cone, Vanilla",1.25,2.5,0,0,0,0,4,2/4/2019,2/4/2019,3/29/2011,0,FOOD,DESSERT,NONE,
RND151,"Ice Cream Cone, Raspberry",1.25,2.5,0,0,0,0,3,7/10/2018,7/10/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND152,"Ice Cream Cone, Swirl",1.25,2.5,0,0,0,0,3,11/30/2018,11/30/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND153,Chocolate Swirl Dessert,2.5,5,0,0,0,0,2,9/20/2017,9/20/2017,3/29/2011,0,FOOD,DESSERT,NONE,
RND154,"Cheeseburger Plate with Fries, 1/2",3,6,0,0,0,0,1,3/25/2019,3/25/2019,3/29/2011,0,FOOD,SANDWICHES,NONE,
RND155,"Breakfast Plate, Scrambled, 1/2",3,6,0,0,0,0,6,3/12/2019,3/12/2019,3/29/2011,0,FOOD,BREAKFAST,NONE,
RND156,"Cake, Santa",4.5,9,0,0,0,0,1,9/5/2018,9/5/2018,3/29/2011,0,FOOD,HOLIDAY,NONE,
RND157,Waffle Plate with Ice Cream,4.5,9,0,0,0,0,5,11/30/2018,11/30/2018,7/26/2011,0.5,FOOD,DESSERT,NONE,
RND158,"Ice Cream Cone, Cookies & Cream",1.25,2.5,0,0,0,0,2,4/10/2018,4/10/2018,3/29/2011,0,FOOD,DESSERT,NONE,
RND159,Ice Cream Cone Mint Chip,1.25,2.5,0,0,0,0,0,3/15/2019,3/15/2019,3/29/2011,0,FOOD,DESSERT,NONE,
RND16,"Cake, Oreo Cherry",4.5,9,,,,,3,2/13/2014,3/15/2013,,,FOOD,CAKES & PIES,NONE,
RND160,Box Of Donuts,4.5,9,0,0,0,0,3,4/2/2019,4/2/2019,3/29/2011,0,FOOD,BREAKFAST,NONE,
RND162,"Popsicle, Melting, Chocolate",1.5,3,,,,,0,2/13/2014,3/29/2011,3/29/2011,0,FOOD,DESSERT,NONE,
RND163,"Popsicle, Melting, Lemon",1.5,3,,,,,0,2/13/2014,3/29/2011,3/29/2011,0,FOOD,DESSERT,NONE,
RND17,"Cake, Slice, Chocolate Strawberry",3,6,0,0,0,0,1,10/11/2018,10/11/2018,6/2/2015,0,FOOD,CAKES & PIES,NONE,
RND18,"Cake, Slice, German Chocolate",3,6,0,0,0,0,3,11/30/2018,11/30/2018,11/19/2014,0,FOOD,CAKES & PIES,NONE,
RND19,"Cake, Slice, Kiwi Cherry",3,6,0,0,0,0,5,5/30/2018,5/30/2018,7/15/2015,0,FOOD,CAKES & PIES,NONE,
RND2,Braided Bread (Set Of Two),1.1,2.2,0,0,0,0,13,4/30/2019,4/30/2019,11/10/2014,0,FOOD,BREADS AND ROLLS,NONE,
RND20,"Cake, Valentine, Pink",4.5,9,0,0,0,0,0,10/30/2018,10/30/2018,2/10/2015,0,FOOD,CAKES & PIES,NONE,
RND21,"Cake, Valentine, Red",4.5,9,0,0,0,0,5,2/18/2019,2/18/2019,1/20/2015,0,FOOD,CAKES & PIES,NONE,
RND22,"Cakes, Mini Hearts",4.5,9,0,0,0,0,3,1/14/2019,1/14/2019,2/7/2017,0,FOOD,CAKES & PIES,NONE,
RND23,California Medley Side Dish,4.5,9,0,0,0,0,0,10/30/2018,10/30/2018,11/10/2014,0,FOOD,VEGETABLES,NONE,
RND24,Cannolis,3,6,0,0,0,0,0,11/6/2018,11/6/2018,1/20/2015,0,FOOD,DESSERT,NONE,
RND25,"Cannolis, Chocolate",3,6,0,0,0,0,2,4/30/2019,4/30/2019,2/14/2015,0,FOOD,DESSERT,NONE,
RND26,Carrots Side Dish,4,8,0,0,0,0,4,4/23/2019,4/23/2019,11/19/2014,0,FOOD,VEGETABLES,NONE,
RND27,Cheeseburger Plate with Chips,4.5,9,0,0,0,0,2,3/25/2019,3/25/2019,11/19/2014,0,FOOD,SANDWICHES,NONE,
RND28,Cheeseburger Plate with Fries,4.5,9,0,0,0,0,5,3/25/2019,3/25/2019,11/20/2014,0,FOOD,SANDWICHES,NONE,
RND29,Cheeseburger Single,1.25,2.5,0,0,0,0,12,3/25/2019,3/25/2019,11/19/2014,0,FOOD,SANDWICHES,NONE,
RND3,Brain Platter Green,6.5,13,0,0,0,0,3,2/2/2018,2/2/2018,7/14/2015,0,FOOD,MISC,NONE,
RND30,Chip N Dip,4.5,9,0,0,0,0,1,4/22/2019,4/22/2019,2/14/2015,0,FOOD,APPETIZERS,NONE,
RND31,Chocolate Dipped Strawberries,4.5,9,0,0,0,0,6,2/4/2019,2/4/2019,3/16/2018,0,FOOD,DESSERT,NONE,
RND32,Christmas Bread,4.25,8.5,0,0,0,0,6,12/13/2014,12/13/2014,9/18/2009,0.75,FOOD,BREADS AND ROLLS,NONE,
RND34,Christmas Platter,4.5,9,0,0,0,0,3,1/14/2019,1/14/2019,11/10/2014,0,FOOD,DESSERT,NONE,
RND35,Christmas Pudding Victorian,4.5,9,0,0,0,0,2,11/27/2018,11/27/2018,11/18/2014,0,FOOD,DESSERT,NONE,
RND37,"Cupcakes, Chocolate",4.5,9,0,0,0,0,0,4/19/2019,4/19/2019,11/18/2014,0,FOOD,DESSERT,NONE,
RND38,"Cupcakes, Ghost",4.5,9,0,0,0,0,5,2/2/2018,2/2/2018,2/14/2015,0,FOOD,DESSERT,NONE,
RND39,"Cupcakes, Halloween",4.5,9,0,0,0,0,4,10/3/2017,10/3/2017,7/15/2015,0,FOOD,DESSERT,NONE,
RND4,Brain Platter Purple,6.5,13,0,0,0,0,3,2/2/2018,2/2/2018,11/15/2014,0,FOOD,MISC,NONE,
RND40,"Cupcakes, Halloween Mixed",4.5,9,0,0,0,0,7,3/20/2018,3/20/2018,10/3/2015,0,FOOD,DESSERT,NONE,
RND41,"Cupcakes, Harvest",4.5,9,0,0,0,0,1,10/9/2018,10/9/2018,1/20/2015,0,FOOD,DESSERT,NONE,
RND42,"Cupcakes, Mixed",4.5,9,0,0,0,0,4,3/7/2019,3/7/2019,11/18/2014,0,FOOD,DESSERT,NONE,
RND43,"Cupcakes, Patriotic",4.5,9,0,0,0,0,5,4/5/2019,4/5/2019,1/20/2015,0,FOOD,DESSERT,NONE,
RND44,"Cupcakes, St. Patrick'S",4.5,9,0,0,0,0,12,3/16/2018,3/16/2018,2/24/2016,0,FOOD,DESSERT,NONE,
RND45,"Cupcakes, Valentine",4.5,9,0,0,0,0,3,3/18/2019,3/18/2019,11/19/2014,0,FOOD,DESSERT,NONE,
RND46,"Cupcakes, Vanilla",4.5,9,,,,,2,2/13/2014,8/27/2014,,,FOOD,DESSERT,NONE,
RND47,Deviled Eggs,4.75,9.5,0,0,0,0,5,11/16/2018,11/16/2018,1/30/2015,0,FOOD,APPETIZERS,NONE,
RND48,"Dinner Plate, Beef",6,12,0,0,0,0,1,2/3/2017,2/3/2017,10/11/2016,0,FOOD,DINNER,NONE,
RND49,Donut Plate,4.5,9,0,0,0,0,0,10/11/2018,10/11/2018,11/19/2014,0,FOOD,DESSERT,NONE,
RND5,"Breakfast Plate, Scrambled Eggs",6,12,0,0,0,0,7,2/4/2019,2/4/2019,11/20/2014,0,FOOD,BREAKFAST,NONE,
RND50,Easter Egg Plate,4.5,9,0,0,0,0,12,4/9/2019,4/9/2019,11/19/2014,0,FOOD,MISC,NONE,
RND51,Eclairs Filled,4.5,9,0,0,0,0,2,7/17/2018,7/17/2018,1/20/2015,0,FOOD,DESSERT,NONE,
RND6,"Breakfast Plate, Sunny Side",6,12,0,0,0,0,7,2/4/2019,2/4/2019,11/20/2014,0,FOOD,BREAKFAST,NONE,
RND61,Green Beans Side Dish,4,8,0,0,0,0,12,3/25/2019,3/25/2019,11/12/2014,0,FOOD,VEGETABLES,NONE,
RND62,Halloween Platter,4.5,9,0,0,0,0,2,9/29/2018,9/29/2018,2/14/2015,0,FOOD,HOLIDAY,NONE,
RND63,Harvest Platter,6,12,0,0,0,0,2,4/1/2019,4/1/2019,12/13/2014,0,FOOD,HOLIDAY,NONE,
RND64,Harvest Platter Small,4.5,9,0,0,0,0,1,10/16/2018,10/16/2018,6/23/2015,0,FOOD,HOLIDAY,NONE,
RND65,Hotdog Plate with Chips,4.5,9,0,0,0,0,1,4/30/2019,4/30/2019,11/20/2014,0,FOOD,SANDWICHES,NONE,
RND66,Hotdog Plate with Fries,4.5,9,0,0,0,0,5,12/18/2018,12/18/2018,11/19/2014,0,FOOD,SANDWICHES,NONE,
RND67,Hotdog Single,1.25,2.5,0,0,0,0,6,2/4/2019,2/4/2019,12/9/2014,0,FOOD,SANDWICHES,NONE,
RND68,Mashed Potatoes Side Dish,4,8,0,0,0,0,2,4/1/2019,4/1/2019,11/10/2014,0,FOOD,VEGETABLES,NONE,
RND69,Nachos,4.5,9,0,0,0,0,0,4/2/2019,4/2/2019,2/28/2015,0,FOOD,APPETIZERS,NONE,
RND7,Broccoli Side Dish,4,8,0,0,0,0,1,4/9/2019,4/9/2019,12/11/2014,0,FOOD,VEGETABLES,NONE,
RND70,Oyster Platter,4.5,9,0,0,0,0,3,2/4/2019,2/4/2019,11/19/2014,0,FOOD,APPETIZERS,NONE,
RND71,Pancakes,4.5,9,0,0,0,0,1,11/16/2018,11/16/2018,11/20/2014,0,FOOD,BREAKFAST,NONE,
RND72,Peas & Carrots Side Dish,4,8,0,0,0,0,4,3/25/2019,3/25/2019,11/19/2014,0,FOOD,VEGETABLES,NONE,
RND73,Peas & Onions Side Dish,4,8,0,0,0,0,6,11/30/2018,11/30/2018,11/19/2014,0,FOOD,VEGETABLES,NONE,
RND74,Peeled Banana,1.25,2.5,0,0,0,0,12,3/25/2019,3/25/2019,4/22/2015,0,FOOD,FRUIT,NONE,
RND75,Pie Blueberry,4.5,9,0,0,0,0,6,2/4/2019,2/4/2019,2/7/2015,0,FOOD,CAKES & PIES,NONE,
RND76,Pie Cherry,4.5,9,0,0,0,0,2,3/22/2019,3/22/2019,11/19/2014,0,FOOD,CAKES & PIES,NONE,
RND77,Pie Chocolate Cream,4.5,9,0,0,0,0,2,4/21/2016,4/21/2016,3/24/2015,0,FOOD,CAKES & PIES,NONE,
RND78,Pie Key Lime,4.5,9,0,0,0,0,1,3/7/2019,3/7/2019,12/2/2014,0,FOOD,CAKES & PIES,NONE,
RND79,Pie Lemon Cream,4.5,9,0,0,0,0,4,7/6/2016,7/6/2016,2/10/2015,0,FOOD,CAKES & PIES,NONE,
RND8,"Brownies, Christmas",4.5,9,0,0,0,0,4,2/4/2019,2/4/2019,11/7/2014,0,FOOD,DESSERT,NONE,
RND80,Pie Meringue,4.5,9,0,0,0,0,1,3/1/2019,3/1/2019,3/6/2015,0,FOOD,CAKES & PIES,NONE,
RND81,Pie Patriotic,4.5,9,0,0,0,0,6,3/25/2019,3/25/2019,3/7/2015,0,FOOD,CAKES & PIES,NONE,
RND82,Pie Pumpkin,4.5,9,0,0,0,0,7,11/30/2018,11/30/2018,11/7/2014,0,FOOD,CAKES & PIES,NONE,
RND83,Pie Pumpkin Decorated,4.75,9.5,0,0,0,0,4,9/29/2018,9/29/2018,6/2/2015,0,FOOD,CAKES & PIES,NONE,
RND84,Pie Slice Chocolate,2.5,5,0,0,0,0,9,7/21/2018,7/21/2018,4/24/2015,0,FOOD,CAKES & PIES,NONE,
RND85,Pie Slice Key Lime,2.5,5,0,0,0,0,1,6/23/2017,6/23/2017,6/23/2017,0,FOOD,CAKES & PIES,NONE,
RND86,Pie Slice Lemon,2.5,5,0,0,0,0,12,6/21/2018,6/21/2018,7/15/2015,0,FOOD,CAKES & PIES,NONE,
RND87,Pie Slice Pumpkin,2.5,5,0,0,0,0,14,2/1/2019,2/1/2019,11/7/2014,0,FOOD,CAKES & PIES,NONE,
RND88,Pie Slice Strawberry,2.5,5,0,0,0,0,4,1/14/2019,1/14/2019,7/15/2015,0,FOOD,CAKES & PIES,NONE,
RND89,"Pie Slice, Lemon Meringue",2.5,5,0,0,0,0,5,4/9/2019,4/9/2019,11/19/2014,0,FOOD,CAKES & PIES,NONE,
RND9,"Brownines, Halloween, Choc",4.5,9,0,0,0,0,3,2/2/2018,2/2/2018,2/24/2015,0,FOOD,DESSERT,NONE,
RND90,Pie Strawberry Cream,4.5,9,0,0,0,0,3,3/1/2019,3/1/2019,12/7/2017,0,FOOD,CAKES & PIES,NONE,
RND91,"Pie, Kiwi",4.5,9,0,0,0,0,3,12/27/2017,12/27/2017,4/28/2017,0,FOOD,CAKES & PIES,NONE,
RND92,"Pie, Kiwi, Slice",2.5,5,0,0,0,0,0,12/18/2018,12/18/2018,1/7/2016,0,FOOD,CAKES & PIES,NONE,
RND93,"Popsicle, Red",1.25,2.5,0,0,0,0,3,2/4/2019,2/4/2019,7/23/2015,0,FOOD,DESSERT,NONE,
RND95,Pumpkin Platter,7,14,0,0,0,0,6,12/5/2018,12/5/2018,11/19/2014,0,FOOD,HOLIDAY,NONE,
RND96,Spaghetti,4.5,9,0,0,0,0,3,9/18/2018,9/18/2018,12/9/2014,0,FOOD,DINNER,NONE,
RND97,Spaghetti & Meatballs,4.55,9.1,0,0,0,0,6,4/22/2019,4/22/2019,12/24/2014,0,FOOD,DINNER,NONE,
RND99,Stew In Pot,5,10,0,0,0,0,7,3/13/2019,3/13/2019,11/19/2014,0,FOOD,SOUP,NONE,
TIN1060,Dark Chocolate Bars,2,4,0,0,0,0,2,1/4/2017,1/4/2017,2/10/2015,0,FOOD,CANDY,NONE,
TIN1061,Chocolate Bars,2,4,0,0,0,0,3,10/12/2017,10/12/2017,11/27/2014,0,FOOD,CANDY,NONE,
TIN1062,White Chocolate Bars,2,4,0,0,0,0,1,1/4/2017,1/4/2017,10/2/2016,0,FOOD,CANDY,NONE,
TIN1103,Butter Box,2,4,0,0,0,0,4,10/3/2018,10/3/2018,4/29/2015,0,FOOD,CONDIMENTS,NONE,
TIN1104,Cream Cheese Box,2,4,0,0,0,0,2,10/2/2016,4/29/2015,2/28/2015,0,FOOD,CONDIMENTS,NONE,
TIN1109,Korean Take Out Set,5.5,11,0,0,0,0,0,6/12/2018,6/12/2018,6/12/2018,0,FOOD,DINNER,NONE,
TIN1111,Sausage Package,2,4,0,0,0,0,1,10/2/2016,2/23/2016,3/6/2015,0,FOOD,BREAKFAST,NONE,
TIN1113,Waffles,2,4,0,0,0,0,4,5/17/2018,5/17/2018,12/4/2014,0,FOOD,BREAKFAST,NONE,
TIN1114,Peanut Brittle Box,2,4,0,0,0,0,0,1/29/2019,1/29/2019,11/27/2014,0,FOOD,CANDY,NONE,
TIN1116,Chinese Take Out Set,8,16,0,0,0,0,0,6/12/2018,6/12/2018,3/31/2010,2.5,FOOD,DINNER,NONE,
TIN1120,Cotton Candy,2,4,0,0,0,0,0,7/31/2018,7/31/2018,4/8/2011,0.75,FOOD,CANDY,NONE,8.19E+11
TIN3090,Red Skelton Biography,3.5,7,0,0,0,0,3,12/7/2016,12/7/2016,2/23/2016,0,FOOD,,,
WDST-47,Fruit-Apples & Oranges,2.99,4.99,0,0,0,0,5,1/21/2019,1/21/2019,12/15/2016,-0.12,FOOD,FRUIT,NONE,7.25E+11
